book,chapter,verse,text,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic
Isaiah,21.0,7.0,see chariot couple horseman chariot ass chariot camel hearken diligently heed,0.015177156684993367,0.015280582192269928,0.9238525687581844,0.015244719383693404,0.015176526144760139,0.015268446836098844,2
Isaiah,21.0,8.0,cry lion lord stand continually watchtower daytime set ward night,0.02094225690844698,0.020965946498546228,0.020964525725541437,0.8952143497973588,0.020956555314696878,0.020956365755409646,3
Isaiah,21.0,9.0,behold cometh chariot man couple horseman answer say babylon fall fall graven image god hath break unto ground,0.009913518969604036,0.9505478331881575,0.00992924172224616,0.00987047429389146,0.009847065999925296,0.009891865826175591,1
Isaiah,21.0,10.0,o threshing corn floor hear lord host god israel declare unto,0.018534897331357922,0.01884740841740608,0.018630721764601847,0.018590495468903154,0.9068604077052552,0.018536069312475825,4
Isaiah,21.0,11.0,burden dumah calleth seir watchman night watchman night,0.023829280752281228,0.20079217724102888,0.023955136622333305,0.023939897766247352,0.02392719383288385,0.7035563137852253,5
Isaiah,21.0,12.0,watchman say morning cometh night ye enquire enquire ye return come,0.02093991592124,0.021032606108404846,0.02099746465226044,0.02094710878433502,0.02087398310040563,0.8952089214333541,5
Isaiah,21.0,13.0,burden arabia forest arabia shall ye lodge o ye travel company dedanim,0.028119332656712417,0.027778221769026286,0.027792215272575964,0.8596098846771064,0.028757368277485065,0.027942977347093854,3
Isaiah,21.0,14.0,inhabitant land tema bring water thirsty prevent bread flee,0.02101236385552664,0.021183276535447885,0.09509979803097535,0.02097587736860339,0.021070117314489968,0.8206585668949569,5
Isaiah,21.0,15.0,flee sword draw sword bent bow grievousness war,0.018774819131302137,0.018782768250699498,0.018532071302016312,0.01875263399594497,0.018530580261725257,0.9066271270583119,5
Isaiah,21.0,16.0,hath lord say unto year accord year hireling glory kedar shall fail,0.01672020186503367,0.01677488420778718,0.01678337489138986,0.0168461211992305,0.016797077280931987,0.9160783405556269,5
Isaiah,21.0,17.0,residue number archer mighty man child kedar shall diminish lord god israel hath speak,0.013957400655194118,0.014007724722748383,0.01401718990781425,0.013961551398373129,0.9299143010732381,0.014141832242632053,4
Isaiah,22.0,1.0,burden valley vision aileth thee thou art wholly go housetop,0.027810214504113546,0.027895421892448462,0.02783794637763836,0.027928817919194795,0.28733609343221644,0.6011915058743883,5
Isaiah,22.0,2.0,thou art stir tumultuous city joyous city thy slain man slay sword dead battle,0.012860040035500878,0.012969484286371043,0.10872432081185027,0.583148537361306,0.012925770092728963,0.26937184741224285,3
Isaiah,22.0,3.0,thy ruler flee bind archer find thee bind flee far,0.021305253922426586,0.020954883312269332,0.02098332579371531,0.02084059239033108,0.45179369008861675,0.4641222544926409,5
Isaiah,22.0,4.0,say look away weep bitterly labour comfort spoiling daughter people,0.016906669785493583,0.915908177883212,0.0167961312205269,0.016822000134689305,0.016759835942856342,0.01680718503322175,1
Isaiah,22.0,5.0,day trouble treading perplexity lord god host valley vision break wall cry mountain,0.013995031412341628,0.014091881894177283,0.014134563629492822,0.014096115141920607,0.014236809620434004,0.9294455983016336,5
Isaiah,22.0,6.0,elam bare quiver chariot man horseman kir uncover shield,0.016738585954942823,0.0167524894603862,0.9159752414562709,0.016787646447573953,0.016717474173815416,0.017028562507010847,2
Isaiah,22.0,7.0,shall come pass thy choicest valley shall chariot horseman shall set array gate,0.02093803094456445,0.021062279369943218,0.021127328332103738,0.6141332025902083,0.020940015823075236,0.30179914294010507,3
Isaiah,22.0,8.0,discover covering judah thou didst look day armour house forest,0.016714272717962705,0.5176792448408509,0.01673273490387916,0.016718215948671095,0.41533911815554536,0.016816413433090628,1
Isaiah,22.0,9.0,ye see breach city david ye gather water low pool,0.021191667649512344,0.8949826034923473,0.020857969279171988,0.021014549261634995,0.02094891350943082,0.02100429680790266,1
Isaiah,22.0,10.0,ye number house jerusalem house ye break fortify wall,0.024031604454716853,0.8802742269872409,0.023890576106213767,0.023867892508089295,0.02390857210093965,0.024027127842799555,1
Isaiah,22.0,11.0,ye ditch wall water old pool ye look unto maker thereof respect unto fashion long ago,0.015342199292589707,0.9236660282029401,0.015242135721039995,0.015177395863805124,0.01530872666199762,0.01526351425762747,1
Isaiah,22.0,12.0,day lord god host weeping mourn baldness gird sackcloth,0.016765536059227155,0.016740415845306385,0.016759863037997872,0.42315125306373913,0.5098229294994511,0.01676000249427824,4
Isaiah,22.0,13.0,behold joy gladness slay oxen kill sheep eat flesh drink wine let eat drink morrow shall die,0.00983565808157511,0.01002172519927716,0.009837289896284379,0.010273066116183937,0.9501211795411695,0.009911081165509922,4
Isaiah,22.0,14.0,reveal ear lord host surely iniquity shall purge till ye die saith lord god host,0.011923836955021003,0.012065517836494864,0.012021937647635577,0.012044898133576204,0.9399817255307039,0.011962083896568458,4
Isaiah,22.0,15.0,saith lord god host thee unto treasurer unto shebna house,0.023859341687630212,0.023954225786529473,0.02405442866825949,0.023936139617260314,0.8803113303304901,0.023884533909830422,4
Isaiah,22.0,16.0,hast thou hast thou thou hast hew thee sepulchre heweth sepulchre high graveth habitation rock,0.01857612738025707,0.018577300833998146,0.5952155096019944,0.018747559929120673,0.33015299326296255,0.018730508991667328,2
Isaiah,22.0,17.0,behold lord carry thee away mighty captivity surely cover thee,0.01863747603827512,0.01864100211071174,0.9064604779447296,0.018790937728531926,0.01880376381360995,0.018666342364141497,2
Isaiah,22.0,18.0,surely violently turn toss thee like ball large country shalt thou die chariot thy glory shall shame thy lords house,0.012859028375547489,0.012934661059913734,0.22827745434720426,0.7199677950526229,0.012941586820630895,0.01301947434408078,3
Isaiah,22.0,19.0,drive thee thy station thy state shall pull thee,0.08333564039600659,0.5821090602261846,0.08333478086827552,0.08333520603662312,0.08346896568845573,0.08441634678445448,1
Isaiah,22.0,20.0,shall come pass day servant eliakim son hilkiah,0.020946691414459897,0.021200034697377666,0.020904818526867097,0.020908207559333813,0.021295628948653725,0.8947446188533078,5
Isaiah,22.0,21.0,clothe thy robe strengthen thy girdle commit thy government hand shall father inhabitant jerusalem house judah,0.012948271055438363,0.2904881482123425,0.013041087977009211,0.012920872857899512,0.6576024398047202,0.012999180092590197,4
Isaiah,22.0,22.0,key house david lay shoulder shall open shall shut shall shut shall open,0.018556877817230862,0.01894089925706288,0.018633983229691325,0.9066290875657466,0.018630750109432572,0.018608402020835666,3
Isaiah,22.0,23.0,fasten nail sure place shall glorious throne father house,0.0186418827937511,0.018629963366463442,0.01864649662941174,0.0185383805224143,0.9069525704754559,0.018590706212503503,4
Isaiah,22.0,24.0,shall hang glory father house offspring issue vessel small quantity vessel cup vessel flagon,0.015186699095963055,0.9236414714746524,0.01539621492442651,0.015214211076901414,0.015251475191390274,0.015309928236666406,1
Isaiah,22.0,25.0,day saith lord host shall nail fasten sure place remove cut fall burden shall cut lord hath speak,0.01045194727889111,0.010471284447445177,0.010483878047995764,0.010507019398266393,0.5912843209008916,0.36680154992651,4
Isaiah,23.0,1.0,burden tyre howl ye ship tarshish lay waste house entering land chittim reveal,0.013894556595590659,0.014035387684176732,0.014079957790847423,0.930007612991248,0.013974391494173573,0.014008093443963584,3
Isaiah,23.0,2.0,ye inhabitant isle thou merchant zidon pass sea replenish,0.020856984378119572,0.02093160814791787,0.020953061112717424,0.02087683162313914,0.020903162632488294,0.8954783521056177,5
Isaiah,23.0,3.0,great water seed sihor harvest river revenue mart nation,0.02415600122199608,0.02396390465794632,0.024020919481619794,0.413948052655954,0.023868698898215395,0.4900424230842684,5
Isaiah,23.0,4.0,thou ashamed o zidon sea hath speak strength sea say travail bring forth child nourish young man bring virgin,0.00992403847155051,0.009914627713161074,0.6400132359295424,0.009887049222793282,0.009867791489401737,0.32039325717355094,2
Isaiah,23.0,5.0,report concern egypt shall sorely pain report tyre,0.02386835710858009,0.02389088304530668,0.8801277782855089,0.02424529727858442,0.023967287991779895,0.023900396290240006,2
Isaiah,23.0,6.0,pass ye tarshish howl ye inhabitant isle,0.027783640228056926,0.028040549272239104,0.02813386430976832,0.028193311014216235,0.027844686367852565,0.8600039488078668,5
Isaiah,23.0,7.0,joyous city antiquity ancient day foot shall carry afar sojourn,0.01860612246464362,0.01868994590552567,0.01862608684408762,0.018615420241090516,0.018586047173776224,0.9068763773708762,5
Isaiah,23.0,8.0,hath take counsel tyre crown city merchant prince trafficker honourable earth,0.018735551978103292,0.018645243979772064,0.9067328272882929,0.0186205052575079,0.018573987406145468,0.018691884090178447,2
Isaiah,23.0,9.0,lord host hath purpose stain pride glory bring contempt honourable earth,0.016716197732288683,0.01671616438198008,0.916376090435982,0.01674380502376294,0.01672668618914587,0.016721056236840615,2
Isaiah,23.0,10.0,pass thy land river o daughter tarshish strength,0.024077516322619133,0.024016071670709092,0.8798250140446865,0.023979146259899168,0.023905706708025984,0.02419654499406,2
Isaiah,23.0,11.0,stretch hand sea shake kingdom lord hath give commandment merchant city destroy strong hold thereof,0.012018173037511348,0.012095229735737388,0.012113076042069805,0.011983732741501022,0.0120330429464661,0.9397567454967144,5
Isaiah,23.0,12.0,say thou shalt rejoice o thou oppress virgin daughter zidon arise pass chittim shalt thou rest,0.013045969862781497,0.9352613109087018,0.013047778108241198,0.012864554018729669,0.01291532335146134,0.012865063750084522,1
Isaiah,23.0,13.0,behold land chaldean people till assyrian found dwell wilderness set tower thereof raise palace thereof bring ruin,0.12820630820790807,0.7033377317501013,0.009892246242331863,0.1387184272890679,0.00993133838518483,0.009913948125406049,1
Isaiah,23.0,14.0,howl ye ship tarshish strength lay waste,0.02389383280787805,0.02391774808053374,0.02410587423270252,0.8803211824579503,0.023876691379199306,0.023884671041736135,3
Isaiah,23.0,15.0,shall come pass day tyre shall forget seventy year accord day king end seventy year shall tyre sing harlot,0.009822020927075318,0.009918257666137093,0.009844728815737834,0.009947079072850327,0.009816917149503144,0.9506509963686962,5
Isaiah,23.0,16.0,harp city thou harlot hast forget sweet melody sing song thou mayest remember,0.013973993352592643,0.01399901267768246,0.01407049072743264,0.01398566308906398,0.014053998150629157,0.929916842002599,5
Isaiah,23.0,17.0,shall come pass end seventy year lord visit tyre shall turn hire shall commit fornication kingdom world face earth,0.010484803222427057,0.010501772574345425,0.010651358181011641,0.010597364798088755,0.010468461761817587,0.9472962394623096,5
Isaiah,23.0,18.0,merchandise hire shall holiness lord shall treasure lay merchandise shall dwell lord eat sufficiently durable clothing,0.013924151328953535,0.014009196452361778,0.013997909490789481,0.01452134764923398,0.9294535086763199,0.014093886402341238,4
Isaiah,24.0,1.0,behold lord maketh earth maketh waste turneth upside scattereth abroad inhabitant thereof,0.014007424696292261,0.013999510677123987,0.9300953281838454,0.013967543915619376,0.013945742540694694,0.013984449986424239,2
Isaiah,24.0,2.0,shall people priest servant master maid mistress buyer seller lender borrower taker usury giver usury,0.033368234642696025,0.8322241149547417,0.03348057533103817,0.03361451718644937,0.033825062217464334,0.03348749566761032,1
Isaiah,24.0,3.0,land shall utterly empty utterly spoil lord hath speak word,0.021001987814022575,0.4616702576148891,0.021055893749480345,0.020957981764646486,0.4543280842762179,0.02098579478074352,1
Isaiah,24.0,4.0,earth mourneth fadeth away world languisheth fadeth away haughty people earth languish,0.012890763534514495,0.01287943581731353,0.012967209638946205,0.935508327756763,0.01286114337635821,0.012893119876104689,3
Isaiah,24.0,5.0,earth defile inhabitant thereof transgress law change ordinance break everlaste covenant,0.014022540000423,0.9299727698053928,0.014067502178868284,0.013948495028080871,0.013926578579289027,0.014062114407946026,1
Isaiah,24.0,6.0,hath curse devour earth dwell desolate inhabitant earth burn man leave,0.015330287690798972,0.015227732538898628,0.01540845767949467,0.01526772815870999,0.015294796960452791,0.9234709969716449,5
Isaiah,24.0,7.0,new wine mourneth vine languisheth merryhearted sigh,0.02382461032350478,0.02396401957742957,0.023809813312158055,0.4524016920987917,0.45209083116641735,0.023909033521698535,3
Isaiah,24.0,8.0,mirth tabret ceaseth noise rejoice endeth joy harp ceaseth,0.018620248815468192,0.018605006090022212,0.018523047459030027,0.9070792553543533,0.018608968554024264,0.01856347372710204,3
Isaiah,24.0,9.0,shall drink wine song strong drink shall bitter drink,0.021007281296806242,0.8954324356698293,0.020863148742974208,0.02084060119118729,0.020959481198368567,0.020897051900834407,1
Isaiah,24.0,10.0,city confusion break house shut man come,0.020989947484512068,0.021116065015916032,0.0209689389567508,0.021066924693974358,0.020951100306279478,0.8949070235425673,5
Isaiah,24.0,11.0,crying wine street joy darken mirth land go,0.023904615678161125,0.023925659085963613,0.023865778579292278,0.02420616275634626,0.8800952285395193,0.024002555360717496,4
Isaiah,24.0,12.0,city leave desolation gate smite destruction,0.023957882793612724,0.02409427468334402,0.023863728853794997,0.8801063233766723,0.02386161490748051,0.02411617538509551,3
